loan_id,book_id,user_id,loan_date,return_date
4255,993,31,2020-12-20 18:04:13.540448,2020-12-29 00:58:56.794678
4256,639,742,2023-12-09 11:39:04.912766,2023-12-20 06:43:52.300032
4257,781,139,2023-11-17 22:06:20.842216,2023-11-29 10:20:37.210062
4258,472,507,2015-08-13 02:09:41.036046,2015-08-27 12:35:38.577826
4259,489,95,2022-05-02 14:42:35.716770,2022-05-14 09:17:16.553555
4260,955,281,2018-01-25 16:35:31.124116,2018-02-04 19:04:58.771537
4261,174,465,2023-05-14 02:48:32.559355,2023-05-20 18:26:54.883816
4262,710,421,2018-10-14 21:04:36.625902,2018-10-26 22:46:40.552158
4263,101,230,2023-03-03 12:41:15.840040,2023-03-12 19:49:25.688009
4264,440,741,2021-01-16 23:13:09.247536,2021-01-19 02:39:07.186402
4265,175,696,2015-04-05 06:28:17.268539,2015-04-06 01:09:14.530578
4266,91,487,2016-08-22 07:51:03.312561,2016-08-30 16:10:50.884971
4267,430,563,2022-02-20 12:02:49.380013,2022-03-05 17:52:34.140447
4268,915,923,2020-07-31 03:01:57.423388,2020-08-02 20:36:56.492477
4269,674,275,2016-10-29 02:58:08.377231,2016-10-30 13:36:25.682924
4270,863,802,2017-08-06 09:42:16.674954,2017-08-17 02:52:45.888960
4271,803,83,2022-07-03 05:36:37.239657,2022-07-10 08:50:58.720144
4272,364,103,2018-07-24 13:07:37.744960,2018-08-02 00:18:20.910064
4273,955,572,2019-06-15 18:06:12.407412,2019-06-18 12:45:24.155355
4274,274,504,2020-10-14 04:59:45.191626,2020-10-16 11:22:49.623309
4275,919,929,2020-08-26 11:09:27.133335,2020-08-28 04:41:48.338410
4276,429,79,2020-06-29 10:52:57.365160,2020-07-01 16:07:40.601669
4277,786,980,2017-08-22 18:12:43.959730,2017-08-31 07:37:36.873672
4278,80,444,2019-12-17 09:58:38.656428,2019-12-19 13:08:49.475878
4279,650,687,2015-04-02 07:29:53.523333,2015-04-07 17:30:40.820135
4280,493,481,2018-10-30 07:58:45.688015,2018-11-01 22:31:09.093379
4281,330,600,2023-11-23 05:13:05.774590,2023-11-29 09:06:38.738418
4282,855,571,2020-03-17 12:59:34.929769,2020-03-29 15:40:46.956113
4283,788,828,2018-02-12 12:11:32.225510,2018-02-18 06:18:00.576902
4284,429,69,2019-02-06 20:56:54.131100,2019-02-16 00:12:40.489110
4285,355,862,2017-03-13 19:37:00.169336,2017-03-25 20:22:28.186632
4286,684,46,2015-02-04 04:24:13.308839,2015-02-05 21:38:26.879220
4287,720,105,2023-10-14 21:39:20.574910,2023-10-15 08:54:41.240000
4288,151,729,2017-01-21 22:52:21.443355,2017-01-23 19:24:23.430662
4289,42,800,2017-05-01 00:11:45.141203,2017-05-11 02:37:35.391483
4290,138,375,2019-08-13 16:19:54.972285,2019-08-15 23:40:19.359556
4291,514,863,2019-02-02 19:47:22.609587,2019-02-15 04:39:12.071494
4292,954,445,2020-09-25 09:46:40.839538,2020-10-07 13:26:05.999092
4293,90,522,2016-04-28 21:17:19.992956,2016-05-07 14:09:59.295965
4294,200,428,2020-08-05 23:33:31.803822,2020-08-11 18:51:45.781356
4295,366,591,2023-06-08 05:49:51.051379,2023-06-22 07:54:35.675691
4296,328,979,2022-05-22 23:55:48.539622,2022-06-01 11:41:22.284254
4297,611,421,2017-01-02 04:19:06.387600,2017-01-09 17:24:40.840646
4298,151,860,2017-04-29 02:11:42.457400,2017-05-03 20:31:24.353877
4299,1,953,2019-02-25 22:53:18.475000,2019-03-02 15:39:51.098939
4300,297,263,2018-11-01 18:28:44.633141,2018-11-04 18:46:29.943094
4301,607,424,2015-03-11 07:24:00.750080,2015-03-15 19:20:01.575349
4302,907,503,2023-10-13 03:32:06.686953,2023-10-27 21:26:15.684077
4303,220,26,2019-11-03 20:48:55.022294,2019-11-15 22:56:50.158015
4304,488,592,2015-12-17 12:27:17.953798,2015-12-31 16:59:40.934805
4305,116,240,2016-11-22 14:22:55.163355,2016-11-26 14:13:11.788136
4306,953,769,2016-07-17 04:19:36.177280,2016-07-27 04:59:17.762117
4307,447,1,2021-02-02 15:30:12.531933,2021-02-10 17:09:16.152024
4308,18,989,2018-08-27 06:07:39.387351,2018-08-31 16:08:47.414815
4309,133,475,2015-01-03 19:25:22.263093,2015-01-11 17:13:15.955302
4310,427,464,2020-01-14 04:34:11.777008,2020-01-26 01:29:57.607711
4311,956,1,2021-11-20 22:38:26.555957,2021-11-28 01:56:15.126179
4312,810,574,2016-07-05 21:12:25.920366,2016-07-18 12:07:29.856026
4313,960,712,2016-11-22 08:11:01.530676,2016-11-25 22:30:35.684607
4314,873,809,2021-10-29 09:10:14.431409,2021-10-30 16:08:04.209230
4315,487,974,2015-11-25 11:21:34.408561,2015-12-08 09:47:45.788687
4316,791,852,2023-12-07 21:08:26.894399,2023-12-19 02:49:41.265284
4317,863,481,2015-05-19 01:00:18.455195,2015-06-01 16:13:59.991665
4318,164,468,2016-08-01 04:26:00.752644,2016-08-09 08:58:30.066593
4319,844,973,2015-10-19 20:38:11.331131,2015-10-27 10:39:39.736031
4320,25,374,2016-05-05 03:30:51.317035,2016-05-15 09:59:15.144377
4321,385,528,2023-12-14 10:22:00.270039,2023-12-17 22:26:02.210847
4322,415,424,2022-02-18 15:03:14.561154,2022-03-02 13:18:35.349631
4323,208,919,2022-04-24 06:54:59.750712,2022-05-02 07:03:55.209910
4324,914,180,2018-04-04 02:34:41.427410,2018-04-10 19:07:48.709348
4325,740,398,2023-11-20 23:00:24.602394,2023-11-21 16:51:58.616362
4326,737,49,2017-12-21 12:54:00.265665,2017-12-26 08:18:29.205695
4327,873,366,2017-11-21 10:24:22.678886,2017-11-28 02:12:59.535595
4328,694,284,2018-07-28 04:22:42.645587,2018-08-10 03:02:04.448203
4329,627,99,2018-09-16 07:26:54.384955,2018-09-24 14:09:39.764760
4330,694,470,2018-07-08 06:25:35.538389,2018-07-21 05:55:57.260069
4331,691,595,2019-03-10 23:53:30.063406,2019-03-20 15:43:56.833010
4332,878,945,2015-02-28 06:29:16.099719,2015-03-01 18:46:31.524463
4333,415,896,2020-02-08 19:48:19.588499,2020-02-13 03:07:48.818079
4334,555,377,2015-12-19 19:38:47.621614,2016-01-02 14:26:17.742672
4335,284,350,2017-05-11 18:45:50.007239,2017-05-21 23:08:37.059838
4336,857,994,2017-02-06 21:12:00.076065,2017-02-16 19:37:22.363974
4337,913,831,2022-04-17 02:39:04.400342,2022-04-30 17:34:35.821905
4338,833,614,2022-08-12 15:52:19.443923,2022-08-26 19:04:22.495411
4339,223,902,2023-01-29 23:38:04.025773,2023-02-04 20:23:30.161706
4340,66,923,2021-04-19 12:31:36.190867,2021-04-25 07:39:45.986590
4341,203,548,2016-02-08 14:20:06.577974,2016-02-11 13:50:19.702406
4342,814,707,2017-01-23 14:39:53.173489,2017-01-30 06:15:33.505950
4343,302,441,2023-07-22 02:06:31.120085,2023-08-04 02:59:17.640338
4344,83,598,2023-07-28 03:09:45.294097,2023-08-07 20:50:28.651030
4345,484,167,2017-07-05 05:16:26.946745,2017-07-16 23:54:19.308232
4346,998,862,2022-10-25 14:40:01.901837,2022-11-05 17:00:18.097223
4347,525,966,2019-09-09 15:48:54.200499,2019-09-21 04:23:30.239850
4348,888,766,2016-07-05 16:45:27.183681,2016-07-17 09:56:03.709204
4349,833,105,2022-02-07 09:03:40.265330,2022-02-11 03:43:18.112527
4350,764,605,2023-02-24 12:59:35.246677,2023-03-08 11:30:07.702295
4351,732,714,2016-05-25 20:57:53.836963,2016-06-06 02:34:00.418360
4352,901,360,2020-08-27 17:35:51.611569,2020-09-05 12:42:16.606547
4353,345,583,2015-02-08 17:43:50.292346,2015-02-14 04:50:48.178773
4354,247,401,2018-06-15 16:27:33.658334,2018-06-29 08:14:34.157634
4355,991,132,2019-09-22 02:52:51.586899,2019-10-06 17:19:25.436001
4356,272,823,2016-05-20 08:22:04.845585,2016-06-03 01:58:30.796607
4357,565,736,2017-04-22 20:23:45.480248,2017-05-01 09:28:46.694332
4358,921,719,2023-07-23 10:52:50.003198,2023-07-25 05:06:16.350594
4359,2,51,2023-01-04 23:29:33.935629,2023-01-18 12:30:32.563849
4360,535,992,2018-06-27 20:08:50.747421,2018-07-09 12:56:19.264399
4361,573,52,2017-05-30 04:52:42.258686,2017-06-03 08:15:22.051768
4362,225,674,2022-08-18 17:23:41.926130,2022-08-29 06:39:43.428959
4363,482,285,2021-03-04 08:25:49.834819,2021-03-14 13:13:22.141044
4364,236,693,2022-10-17 23:13:37.909089,2022-10-31 22:46:12.043378
4365,418,162,2018-05-12 02:34:59.521128,2018-05-24 03:08:51.634237
4366,289,248,2022-08-03 08:59:21.453218,2022-08-11 02:55:54.409346
4367,489,184,2023-02-19 03:38:39.056866,2023-02-20 16:21:14.889076
4368,748,701,2016-03-30 20:58:03.377572,2016-04-02 06:40:49.341306
4369,457,638,2017-01-28 19:32:53.756229,2017-02-07 15:35:32.008968
4370,606,595,2023-03-18 11:15:35.929666,2023-03-19 12:26:15.442504
4371,506,467,2017-09-19 06:21:31.580159,2017-09-28 03:35:54.490246
4372,459,994,2017-08-07 18:36:39.092606,2017-08-11 02:29:48.677513
4373,559,462,2019-12-24 22:44:55.793846,2020-01-03 15:01:16.535886
4374,719,71,2022-05-25 04:00:31.445098,2022-06-07 05:24:37.062279
4375,457,644,2023-10-25 12:50:24.142827,2023-11-03 21:51:49.670796
4376,225,73,2018-02-06 11:40:54.772341,2018-02-12 19:12:49.077153
4377,555,303,2016-03-17 19:08:23.790140,2016-03-21 00:59:54.248769
4378,133,598,2015-10-26 10:21:34.662002,2015-11-03 11:52:16.213482
4379,474,590,2016-09-04 19:20:51.045047,2016-09-17 23:04:08.078442
4380,631,789,2018-01-13 13:18:58.580977,2018-01-19 20:58:01.956445
4381,664,987,2022-07-24 08:51:49.057229,2022-08-01 08:18:47.366293
4382,867,574,2018-03-27 18:47:03.625613,2018-04-04 22:17:56.845713
4383,876,100,2016-03-08 04:17:45.372892,2016-03-16 11:44:04.626651
4384,183,161,2015-05-17 04:01:38.241302,2015-05-24 10:54:14.090084
4385,316,350,2023-03-15 06:42:54.286981,2023-03-16 07:23:29.692878
4386,651,188,2023-04-25 09:28:08.697055,2023-05-01 22:12:18.058634
4387,95,895,2021-07-20 11:52:03.010818,2021-07-25 20:42:09.133469
4388,634,91,2016-09-15 15:29:49.597614,2016-09-24 10:42:56.762000
4389,461,183,2022-11-21 03:00:36.908912,2022-11-22 18:13:02.989213
4390,728,110,2020-11-01 01:44:50.333342,2020-11-13 20:02:48.128293
4391,482,437,2018-11-18 08:07:55.518725,2018-11-25 05:07:25.549417
4392,559,591,2016-06-12 14:56:55.659130,2016-06-16 04:33:55.590255
4393,746,163,2023-04-24 21:56:53.602789,2023-05-08 03:24:52.616302
4394,647,322,2018-02-03 14:32:15.644339,2018-02-04 14:03:45.981814
4395,928,276,2019-10-07 14:02:12.503906,2019-10-11 20:22:14.549716
4396,940,217,2018-04-24 12:44:12.153684,2018-04-30 18:59:36.065077
4397,306,702,2020-12-18 13:12:02.896714,2020-12-29 11:29:33.176229
4398,354,946,2020-06-29 16:03:49.992211,2020-07-05 10:02:27.550454
4399,396,6,2023-01-09 09:32:47.009810,2023-01-14 12:55:08.240626
4400,64,534,2015-10-07 19:46:48.431777,2015-10-09 03:08:21.085294
4401,264,426,2015-10-31 10:56:20.421063,2015-11-08 04:16:32.273230
4402,988,47,2016-07-30 01:43:40.314178,2016-08-02 15:47:11.376834
4403,489,65,2018-07-03 10:52:34.862774,2018-07-15 20:04:22.101977
4404,116,15,2019-10-03 09:32:36.251413,2019-10-05 08:45:58.794476
4405,273,700,2017-04-06 11:50:38.700973,2017-04-16 01:01:36.256445
4406,199,122,2017-05-06 00:58:32.382391,2017-05-08 00:08:25.172707
4407,363,829,2016-06-08 03:21:49.829910,2016-06-18 06:37:04.128454
4408,761,733,2023-09-23 13:14:28.900718,2023-09-28 15:43:37.618114
4409,346,822,2018-03-30 20:35:35.950432,2018-04-05 09:12:31.658747
4410,396,809,2018-12-23 08:17:31.892850,2018-12-24 14:09:55.505545
4411,924,4,2017-04-09 07:06:42.707848,2017-04-17 10:13:17.832981
4412,464,991,2018-07-05 05:23:26.005260,2018-07-06 18:19:01.821590
4413,633,791,2018-10-09 18:08:22.697501,2018-10-23 21:43:39.859800
4414,886,78,2023-10-11 16:11:44.619945,2023-10-14 06:18:37.271336
4415,675,511,2023-11-18 16:46:15.793753,2023-11-29 19:02:52.347000
4416,745,947,2015-05-01 04:41:32.804584,2015-05-11 14:34:49.761838
4417,572,887,2016-05-11 21:08:54.349940,2016-05-12 12:35:59.285465
4418,178,693,2021-07-13 07:16:00.290934,2021-07-16 09:19:53.240085
4419,720,934,2015-10-17 15:43:15.143245,2015-10-25 13:47:48.432740
4420,67,264,2016-02-27 12:42:00.030712,2016-03-05 16:11:35.941638
4421,216,311,2020-09-10 06:47:20.508983,2020-09-21 21:57:14.567219
4422,255,293,2023-06-18 09:21:18.428146,2023-06-19 00:35:11.799702
4423,345,12,2022-03-04 20:26:09.098080,2022-03-15 17:59:56.318459
4424,650,597,2023-03-22 03:20:37.316811,2023-04-04 23:23:43.224931
4425,87,887,2022-08-30 19:12:03.954853,2022-09-09 22:32:11.811702
4426,904,963,2021-11-23 13:42:16.113334,2021-11-24 22:10:03.315327
4427,818,294,2016-10-06 10:18:00.984479,2016-10-09 21:49:05.003493
4428,830,730,2015-02-22 01:36:04.052933,2015-02-23 16:54:11.401258
4429,137,777,2022-06-12 11:00:37.218968,2022-06-17 02:43:11.374328
4430,396,102,2017-03-28 17:04:00.953304,2017-03-30 21:37:44.100248
4431,673,56,2023-01-10 19:16:15.869731,2023-01-20 02:29:00.599275
4432,449,366,2016-09-15 22:50:54.731889,2016-09-23 17:44:08.848448
4433,930,297,2020-06-15 01:14:12.482853,2020-06-27 09:13:55.879730
4434,293,245,2015-01-03 12:50:59.270451,2015-01-10 09:14:48.102066
4435,455,258,2019-06-08 15:21:35.087593,2019-06-13 22:17:07.154856
4436,98,855,2022-10-06 16:40:16.445925,2022-10-11 11:14:50.557887
4437,158,665,2019-11-29 13:41:32.927972,2019-12-11 14:00:09.595054
4438,172,204,2022-08-05 09:41:36.925800,2022-08-09 05:33:24.617514
4439,11,82,2016-05-15 06:27:13.864022,2016-05-22 12:30:14.118544
4440,47,339,2022-07-06 07:03:11.328706,2022-07-17 12:51:34.099292
4441,47,500,2023-02-22 20:30:02.883054,2023-03-01 05:03:50.048848
4442,380,373,2022-07-06 00:37:02.330609,2022-07-09 07:32:14.778223
4443,898,324,2018-09-15 12:28:49.198961,2018-09-25 04:06:15.490116
4444,807,309,2020-06-18 09:37:23.660437,2020-06-21 12:57:47.010571
4445,274,319,2015-01-21 17:25:04.387132,2015-02-02 13:55:09.842940
4446,192,111,2020-07-04 11:10:36.816350,2020-07-06 09:22:17.455168
4447,755,292,2022-01-20 22:28:55.427033,2022-01-27 21:55:27.035172
4448,326,200,2016-09-11 20:59:23.972270,2016-09-22 02:06:18.025604
4449,439,562,2021-01-18 01:33:55.518831,2021-01-21 07:45:03.309227
4450,735,466,2021-01-07 22:44:20.737334,2021-01-08 00:31:32.569841
4451,788,742,2021-01-27 00:16:04.264400,2021-01-28 00:08:58.322975
4452,392,68,2018-12-03 05:07:10.725802,2018-12-10 02:52:58.047178
4453,761,466,2018-11-26 03:52:08.789665,2018-11-28 03:55:46.935247
4454,217,676,2015-11-28 08:27:48.457719,2015-12-01 15:22:33.442113
4455,18,739,2020-06-01 07:50:33.041900,2020-06-12 02:47:33.689486
4456,135,788,2021-04-21 20:13:55.349876,2021-05-04 09:53:53.254820
4457,536,118,2021-02-16 16:58:16.923947,2021-02-19 11:56:42.759833
4458,963,475,2017-05-05 11:03:53.249069,2017-05-12 08:00:26.030762
4459,208,673,2019-12-20 17:43:03.808516,2020-01-01 01:34:57.084826
4460,65,306,2019-05-24 07:23:15.706123,2019-05-26 06:27:14.982738
4461,114,538,2018-08-15 02:56:01.280791,2018-08-19 07:06:53.388150
4462,730,721,2019-04-11 15:27:15.909931,2019-04-21 23:59:35.040812
4463,460,963,2022-04-03 19:07:15.422509,2022-04-09 06:50:07.627872
4464,73,859,2021-06-03 06:32:25.071069,2021-06-15 01:15:14.046746
4465,460,43,2018-05-22 05:29:45.130129,2018-06-03 17:04:59.048267
4466,886,16,2018-01-18 11:20:28.142388,2018-01-28 13:34:12.343726
4467,395,991,2023-09-08 20:20:55.014231,2023-09-10 01:12:59.889121
4468,748,815,2019-10-06 02:38:25.542479,2019-10-16 10:53:04.449014
4469,84,306,2020-01-12 18:47:46.902153,2020-01-26 18:51:33.563575
4470,315,317,2022-04-11 07:57:41.677063,2022-04-18 01:33:32.480361
4471,657,140,2022-12-13 15:45:56.121101,2022-12-16 13:23:14.925447
4472,32,798,2023-09-09 13:44:09.911182,2023-09-19 10:44:54.974985
4473,305,874,2021-01-27 01:37:05.973542,2021-02-09 18:35:47.640903
4474,167,821,2019-02-23 22:57:47.010917,2019-03-04 15:31:56.032072
4475,693,646,2023-10-23 20:16:50.979762,2023-10-26 20:02:04.054728
4476,740,471,2017-11-06 23:11:43.742930,2017-11-15 17:32:00.317964
4477,990,386,2023-04-19 08:41:03.225565,2023-04-24 16:48:51.490477
4478,563,607,2022-09-30 22:52:32.859703,2022-10-12 11:37:01.777975
4479,894,957,2019-09-05 11:30:07.225763,2019-09-07 22:55:23.345321
4480,343,747,2021-01-25 00:49:06.362574,2021-02-02 09:06:33.592402
4481,925,493,2021-06-16 05:32:27.929344,2021-06-20 14:20:04.445087
4482,577,836,2017-12-26 18:33:09.642797,2018-01-07 09:22:59.439513
4483,585,319,2018-10-24 20:14:56.782166,2018-10-26 12:59:11.633754
4484,745,237,2022-02-08 05:14:20.920253,2022-02-18 15:54:04.825323
4485,238,308,2023-12-06 00:30:48.254052,2023-12-08 22:01:57.782042
4486,884,845,2017-09-03 17:21:18.175319,2017-09-09 01:22:09.126430
4487,275,724,2018-09-26 12:59:35.663259,2018-10-07 23:28:49.372694
4488,587,104,2023-12-09 21:14:15.046335,2023-12-10 08:17:45.613810
4489,7,621,2020-02-29 15:32:05.911608,2020-03-05 12:02:47.849302
4490,256,815,2016-08-09 17:16:36.078768,2016-08-16 02:42:10.137955
4491,850,211,2018-12-13 10:14:08.592066,2018-12-23 18:27:12.491470
4492,953,225,2018-09-10 20:57:48.718900,2018-09-17 05:43:10.308677
4493,354,585,2021-01-08 12:53:08.195441,2021-01-16 13:24:48.358030
4494,4,714,2020-10-23 16:36:19.290779,2020-10-24 12:06:20.276736
4495,572,572,2020-06-12 05:16:20.680217,2020-06-13 20:35:03.148717
4496,348,629,2015-03-18 06:57:44.878318,2015-03-19 03:28:13.527876
4497,563,13,2020-08-15 00:50:53.937891,2020-08-25 22:55:19.691188
4498,120,478,2023-09-17 17:29:08.737364,2023-09-27 12:02:01.389869
4499,99,408,2015-02-27 22:20:32.868438,2015-03-08 15:38:03.546321
4500,978,859,2022-02-03 02:43:33.191355,2022-02-14 11:12:39.294062
4501,491,278,2020-01-03 23:43:14.817446,2020-01-07 08:02:52.836899
4502,316,612,2020-06-26 02:42:28.504976,2020-06-30 06:46:30.527342
4503,761,271,2020-10-04 01:13:31.894060,2020-10-11 08:30:09.172688
4504,21,847,2017-03-01 08:04:44.511711,2017-03-14 17:44:31.369991
4505,898,940,2019-10-13 05:59:03.091722,2019-10-24 18:14:32.315316
4506,19,625,2022-09-18 11:46:05.169146,2022-10-01 19:33:14.428986
4507,190,242,2020-01-11 10:55:17.920635,2020-01-20 14:01:29.396249
4508,742,88,2021-06-26 06:37:44.861362,2021-07-08 03:11:58.700119
4509,948,513,2020-07-14 03:07:36.360444,2020-07-27 13:26:31.532857
4510,950,469,2018-12-09 23:44:41.540697,2018-12-15 10:55:31.742152
4511,118,672,2020-03-28 00:38:03.952926,2020-03-30 02:20:02.237036
4512,481,256,2022-10-06 17:58:06.655641,2022-10-10 22:42:44.976396
4513,399,640,2015-07-09 00:19:16.667951,2015-07-12 13:37:49.997305
4514,110,911,2020-11-23 07:48:18.253285,2020-12-06 17:01:32.768060
4515,997,628,2021-10-29 19:40:45.600971,2021-11-11 12:43:22.744439
4516,53,919,2018-07-17 11:31:12.844050,2018-07-29 22:56:08.860740
4517,151,531,2018-06-21 18:36:06.107335,2018-06-27 14:25:11.973304
4518,513,912,2018-09-25 03:21:10.213386,2018-09-27 04:38:07.551956
4519,261,17,2017-12-07 19:36:03.131536,2017-12-17 10:38:09.029441
4520,725,225,2015-05-30 18:25:41.233946,2015-06-09 13:54:36.562470
4521,473,872,2021-01-19 20:34:03.921692,2021-01-25 12:32:37.890692
4522,800,80,2018-08-04 04:45:17.131724,2018-08-06 01:23:27.104938
4523,845,275,2016-11-27 17:09:50.468601,2016-12-02 14:13:58.171209
4524,355,742,2021-08-13 21:14:57.411592,2021-08-16 17:34:31.896124
4525,554,985,2021-12-31 04:09:21.736695,2022-01-10 00:27:53.255475
4526,806,691,2018-08-28 12:19:06.169346,2018-09-09 18:39:59.986523
4527,906,186,2015-02-05 22:42:14.191484,2015-02-19 22:24:02.287025
4528,539,1,2022-09-19 07:34:54.484528,2022-09-26 17:17:48.588948
4529,826,554,2019-06-18 04:23:55.251673,2019-06-19 13:57:12.944312
4530,974,208,2017-03-31 15:34:59.885699,2017-04-08 23:27:24.790729
4531,673,471,2017-10-06 17:10:45.560977,2017-10-15 04:56:47.936524
4532,113,955,2019-07-29 02:52:32.759270,2019-08-07 02:23:23.050816
4533,924,878,2017-05-13 00:41:31.778168,2017-05-25 06:26:10.530470
4534,320,971,2023-12-20 13:03:28.529814,2023-12-21 23:26:07.608825
4535,124,896,2023-06-27 19:04:51.773661,2023-06-28 21:14:01.710619
4536,354,808,2017-03-31 03:30:02.979442,2017-04-12 07:06:48.618661
4537,226,916,2022-12-30 04:22:12.922256,2023-01-04 10:14:07.023373
4538,581,82,2020-10-08 10:03:27.108109,2020-10-09 00:27:05.595610
4539,510,262,2019-06-25 12:57:51.379088,2019-07-09 08:29:29.642614
4540,571,674,2015-11-24 20:35:02.837282,2015-12-05 19:59:15.450814
4541,504,92,2020-08-01 15:19:14.751573,2020-08-11 18:28:13.267351
4542,282,859,2017-05-30 00:27:58.198911,2017-06-06 08:11:30.543622
4543,769,822,2019-09-06 02:56:56.779379,2019-09-19 01:21:58.935808
4544,397,515,2019-02-07 08:53:48.593748,2019-02-09 00:28:12.313586
4545,39,69,2023-10-14 14:51:10.867034,2023-10-17 22:00:15.539491
4546,889,995,2023-09-08 17:55:20.647484,2023-09-11 16:34:14.416195
4547,416,348,2018-03-16 05:36:48.169292,2018-03-30 08:55:10.600126
4548,209,280,2023-10-15 10:31:23.348736,2023-10-28 04:44:11.925480
4549,283,856,2020-03-14 09:22:34.739698,2020-03-27 19:11:04.689883
4550,464,425,2017-04-28 00:00:36.558938,2017-05-03 21:43:29.771453
4551,281,947,2019-05-12 00:36:50.239564,2019-05-25 02:07:45.173038
4552,624,872,2015-05-05 10:42:18.237852,2015-05-19 16:29:06.270193
4553,952,367,2023-10-16 19:11:34.193205,2023-10-20 19:14:42.615535
4554,119,989,2021-11-12 12:14:22.888239,2021-11-20 18:15:05.498306
4555,111,644,2019-10-10 13:12:06.855445,2019-10-11 06:38:05.991659
4556,791,264,2016-05-02 06:17:12.193815,2016-05-08 13:33:24.078628
4557,930,420,2017-10-09 04:13:00.145551,2017-10-23 04:37:07.309926
4558,374,226,2021-01-31 18:40:52.365597,2021-02-04 07:00:35.513722
4559,371,284,2022-11-25 01:27:20.013894,2022-12-05 03:52:36.027601
4560,805,833,2015-04-04 01:06:12.140957,2015-04-13 20:48:17.235182
4561,276,305,2023-12-22 07:22:06.761622,2024-01-02 21:54:58.907161
4562,52,727,2023-06-19 18:23:16.700109,2023-06-28 09:47:01.722742
4563,859,665,2021-06-22 16:16:17.582944,2021-06-27 16:18:24.983789
4564,871,860,2018-09-02 21:40:30.267887,2018-09-07 11:55:57.475013
4565,12,77,2019-02-10 23:56:11.050997,2019-02-18 16:52:59.690525
4566,682,273,2017-09-21 22:14:32.085490,2017-10-02 03:46:34.481612
4567,884,247,2021-10-28 12:34:05.932725,2021-11-01 02:07:19.562088
4568,588,884,2017-08-11 18:26:00.358899,2017-08-15 16:48:53.509780
4569,779,422,2020-04-23 20:47:36.047415,2020-04-25 14:47:15.250855
4570,175,363,2022-07-03 14:24:14.485312,2022-07-16 20:06:12.445307
4571,274,592,2020-08-17 05:29:21.325736,2020-08-29 21:06:00.220380
4572,737,278,2021-02-26 00:33:49.190841,2021-03-01 05:50:01.052407
4573,266,758,2023-08-25 18:45:04.308732,2023-09-04 08:16:21.975170
4574,744,977,2022-03-29 00:13:35.302636,2022-04-04 19:32:54.770113
4575,630,44,2016-04-03 03:52:19.824955,2016-04-09 13:12:48.869295
4576,560,681,2018-04-01 13:01:25.134801,2018-04-07 02:42:01.848530
4577,677,171,2015-01-03 03:25:29.011538,2015-01-15 05:49:48.781790
4578,279,735,2016-02-27 23:03:23.429896,2016-03-09 00:49:13.642001
4579,147,104,2018-12-14 04:00:35.738440,2018-12-27 23:43:19.063718
4580,31,432,2022-05-22 00:05:11.890415,2022-05-28 17:31:28.967278
4581,528,516,2018-11-19 23:57:49.672417,2018-11-25 15:31:15.602340
4582,39,902,2018-08-07 04:01:04.908059,2018-08-15 18:34:56.907771
4583,93,344,2015-05-22 14:03:10.739074,2015-06-04 23:48:19.036224
4584,971,40,2022-09-02 21:15:59.191360,2022-09-08 09:43:02.717220
4585,468,868,2020-05-20 13:40:16.877563,2020-06-03 20:10:45.722620
4586,239,11,2020-02-06 23:05:00.824281,2020-02-17 21:46:11.269874
4587,344,759,2022-12-18 15:56:51.153229,2022-12-21 20:15:55.690188
4588,137,324,2017-12-01 10:44:58.442657,2017-12-03 17:47:56.851848
4589,636,369,2018-10-27 09:47:13.960167,2018-10-29 10:18:25.613655
4590,53,761,2017-03-18 20:56:50.896618,2017-03-30 09:28:52.196542
4591,700,550,2021-06-13 19:40:52.884894,2021-06-21 09:02:28.884181
4592,641,683,2016-06-08 06:43:38.371586,2016-06-19 12:27:14.934918
4593,613,366,2021-07-21 09:03:48.139681,2021-07-29 03:29:32.836459
4594,627,606,2016-04-24 01:19:21.518578,2016-04-30 21:13:49.070605
4595,748,953,2015-01-03 13:29:25.531081,2015-01-11 19:10:38.514827
4596,705,117,2022-01-22 05:59:50.669938,2022-02-05 19:32:45.244515
4597,256,278,2017-10-17 19:36:33.909693,2017-10-29 01:48:12.725198
4598,166,229,2016-11-23 00:30:47.782799,2016-11-26 10:15:58.356851
4599,712,399,2021-02-21 14:05:26.003785,2021-02-23 04:36:10.734888
4600,182,675,2020-02-16 22:53:30.999018,2020-02-19 11:24:10.822844
4601,699,629,2021-11-22 00:30:09.891164,2021-11-23 03:39:03.640417
4602,450,34,2021-01-12 19:42:07.849486,2021-01-15 00:45:38.776147
4603,732,225,2015-07-15 01:24:42.389144,2015-07-16 17:12:27.054517
4604,773,357,2019-05-15 07:21:27.118345,2019-05-17 07:52:24.449359
4605,52,2,2015-07-06 06:26:22.610812,2015-07-17 14:38:10.966656
4606,720,865,2023-04-19 10:11:20.973810,2023-04-20 22:28:46.578870
4607,959,939,2017-12-09 22:19:43.848696,2017-12-14 03:28:50.573940
4608,454,342,2023-03-01 06:58:58.555501,2023-03-06 23:24:19.894016
4609,451,104,2021-12-09 22:06:32.103960,2021-12-23 07:23:09.649634
4610,580,288,2021-04-06 04:40:15.249088,2021-04-17 18:35:16.956693
4611,106,654,2020-04-21 00:42:16.437543,2020-04-22 05:53:17.751105
4612,761,88,2021-10-07 22:32:48.661485,2021-10-17 03:10:11.584887
