hold_id,book_id,user_id,hold_date,end_hold_date
3707,156,12,2016-12-02 02:41:33.779841,2016-12-08 21:49:32.112761
3708,533,653,2017-12-21 00:25:18.767710,2017-12-24 17:27:04.212272
3709,845,196,2022-05-20 21:14:48.079610,2022-05-27 16:01:20.730560
3710,672,432,2018-05-12 00:55:22.996116,2018-05-17 16:46:49.413976
3711,767,60,2020-04-22 02:03:33.165717,2020-05-05 08:09:40.133141
3712,817,203,2016-04-02 09:09:44.776541,2016-04-08 14:49:34.554450
3713,131,544,2016-05-23 17:10:40.130777,2016-06-02 07:22:05.806018
3714,112,341,2022-09-16 11:35:30.277762,2022-09-17 16:14:18.401689
3715,495,461,2016-07-12 21:21:58.467277,2016-07-13 23:44:07.997707
3716,453,458,2020-02-25 00:32:54.942558,2020-03-07 01:42:19.207665
3717,676,933,2023-09-02 18:24:30.884881,2023-09-12 07:41:05.236845
3718,130,784,2016-06-27 20:11:45.929789,2016-07-11 07:04:46.275049
3719,142,86,2019-05-05 11:58:44.660647,2019-05-16 11:26:13.807934
3720,89,537,2019-06-11 14:40:22.245275,2019-06-17 21:55:51.324843
3721,919,524,2019-04-13 23:02:12.445123,2019-04-18 00:27:08.396802
3722,718,198,2019-12-09 08:11:40.052346,2019-12-11 17:27:10.704395
3723,398,814,2016-05-14 20:33:43.534670,2016-05-20 00:40:35.292188
3724,80,315,2017-10-27 15:44:43.165310,2017-11-07 12:26:09.794319
3725,31,39,2020-04-08 18:22:54.238739,2020-04-12 22:43:29.934008
3726,336,208,2021-07-10 02:22:42.940078,2021-07-17 14:59:22.461943
3727,444,580,2017-07-13 15:08:44.961059,2017-07-14 22:22:30.012713
3728,663,464,2016-03-19 02:20:08.354636,2016-03-23 03:00:47.204536
3729,168,247,2015-09-05 01:11:54.248598,2015-09-16 16:07:19.343304
3730,854,147,2019-07-17 08:54:17.388718,2019-07-20 10:14:54.841272
3731,547,76,2023-10-06 04:20:59.909580,2023-10-13 10:12:26.721417
3732,610,110,2021-07-12 19:55:08.546314,2021-07-26 07:01:02.076094
3733,445,469,2015-03-07 15:53:44.976362,2015-03-16 20:21:23.174854
3734,876,387,2023-07-04 15:57:51.944676,2023-07-12 01:12:56.191206
3735,187,284,2021-02-10 00:10:53.199085,2021-02-21 12:05:49.642095
3736,620,167,2021-12-04 08:44:38.283129,2021-12-15 00:39:37.877741
3737,489,177,2023-01-06 06:40:01.026689,2023-01-17 13:24:58.113125
3738,426,183,2022-05-22 18:02:29.847905,2022-06-04 23:30:12.287697
3739,147,1,2021-09-10 10:03:06.222685,2021-09-20 17:48:04.141778
3740,13,562,2017-03-27 23:55:52.802381,2017-04-07 22:57:02.751971
3741,1,544,2022-04-20 04:37:54.636435,2022-04-26 22:09:36.854027
3742,695,297,2023-05-28 07:44:36.809571,2023-06-02 13:48:26.497469
3743,723,414,2015-10-18 02:52:53.050238,2015-10-31 06:08:28.642322
3744,548,167,2020-03-21 00:52:46.525162,2020-03-28 01:08:57.965546
3745,741,890,2015-09-13 18:13:01.043467,2015-09-23 14:05:50.406447
3746,183,67,2015-06-08 05:40:25.816541,2015-06-22 14:44:58.690293
3747,610,779,2018-04-21 03:55:36.034364,2018-04-29 07:54:31.586886
3748,637,540,2021-05-20 05:45:41.872157,2021-05-21 05:20:19.954111
3749,451,98,2023-10-09 11:55:13.044996,2023-10-20 03:47:40.437459
3750,864,330,2015-06-23 22:20:22.843896,2015-07-05 21:33:13.357914
3751,273,256,2019-06-30 11:05:57.144147,2019-07-03 16:46:06.891208
3752,438,463,2015-09-30 05:02:16.976060,2015-10-08 11:07:19.368439
3753,74,216,2021-05-08 09:14:07.104020,2021-05-22 19:39:37.285067
3754,634,764,2021-01-16 12:16:41.542728,2021-01-21 16:27:33.241250
3755,495,227,2015-11-26 01:21:35.250106,2015-11-30 01:24:28.481667
3756,543,806,2019-07-06 07:56:46.777134,2019-07-16 03:49:07.496097
3757,818,956,2023-11-19 02:35:31.871704,2023-11-28 06:41:15.918318
3758,375,92,2015-09-09 23:25:50.290559,2015-09-13 20:46:47.710026
3759,107,957,2016-09-29 08:08:28.840140,2016-10-11 23:21:14.413970
3760,808,942,2019-09-01 07:54:37.363647,2019-09-04 21:35:30.760598
3761,236,166,2021-05-05 14:23:32.421228,2021-05-19 00:04:40.514990
3762,885,227,2019-04-16 21:33:05.383626,2019-04-29 14:32:34.484913
3763,266,515,2016-11-22 01:02:12.561721,2016-11-26 11:07:32.506338
3764,910,669,2016-11-05 05:21:19.891682,2016-11-15 21:38:49.566443
3765,443,487,2016-02-05 16:23:41.150216,2016-02-10 22:16:30.450198
3766,294,431,2016-08-05 16:14:53.391688,2016-08-14 16:34:43.639770
3767,718,267,2018-06-28 02:03:28.551162,2018-07-06 19:20:52.750847
3768,911,554,2021-11-07 02:56:19.022783,2021-11-08 09:27:05.902841
3769,267,347,2017-04-21 09:19:13.791720,2017-04-25 01:18:14.334765
3770,410,704,2022-08-16 01:13:09.679238,2022-08-25 21:33:12.954774
3771,192,611,2021-08-19 07:51:01.872551,2021-08-21 23:15:15.220815
3772,118,327,2018-01-16 22:44:58.928823,2018-01-17 03:21:38.257909
3773,27,296,2018-03-31 20:50:50.354818,2018-04-01 07:08:36.541464
3774,613,73,2023-05-28 06:57:17.970552,2023-06-01 09:48:30.548733
3775,365,812,2019-05-23 15:34:44.044689,2019-06-03 10:13:37.102319
3776,126,195,2018-11-06 10:18:15.752995,2018-11-07 03:08:51.619956
3777,86,243,2020-06-16 02:09:40.587640,2020-06-20 18:12:00.757944
3778,817,250,2017-08-08 22:52:26.596762,2017-08-12 17:45:15.316068
3779,261,658,2019-03-06 06:58:49.923117,2019-03-15 19:23:00.851785
3780,748,533,2023-10-21 23:24:05.287947,2023-11-03 20:33:33.783546
3781,129,501,2021-10-20 12:34:09.670140,2021-10-28 12:08:48.060068
3782,825,14,2018-12-28 05:36:34.554702,2018-12-30 10:32:22.976355
3783,393,165,2017-07-28 19:09:45.292357,2017-08-07 13:25:32.334862
3784,999,917,2019-09-22 15:57:35.396446,2019-10-03 18:27:11.596439
3785,831,48,2020-10-29 12:20:37.047538,2020-10-31 11:16:16.511203
3786,261,886,2023-12-10 14:30:20.404135,2023-12-20 03:11:22.486038
3787,923,441,2020-06-09 12:47:11.948380,2020-06-19 23:45:48.101893
3788,35,284,2022-07-26 16:09:58.080261,2022-08-05 16:38:45.868775
3789,172,839,2018-07-13 02:45:00.384546,2018-07-14 04:06:54.036843
3790,581,591,2017-03-16 02:01:17.577540,2017-03-19 17:07:37.595714
3791,121,515,2020-11-01 06:41:42.715686,2020-11-07 01:10:06.824808
3792,610,972,2015-12-03 04:08:46.603310,2015-12-10 08:26:45.015890
3793,183,650,2022-09-20 18:36:36.062618,2022-09-30 00:47:15.193034
3794,704,835,2015-05-23 07:34:28.941639,2015-05-25 14:30:39.741987
3795,576,378,2021-09-20 17:06:41.563591,2021-09-21 12:08:44.250932
3796,396,848,2017-02-25 15:41:38.280305,2017-02-28 02:36:25.274807
3797,709,534,2019-09-11 22:22:59.337862,2019-09-19 00:11:13.466808
3798,515,813,2021-11-19 16:41:37.988309,2021-11-25 23:44:57.409131
3799,963,174,2015-06-01 14:10:22.213692,2015-06-09 05:29:32.536172
3800,523,641,2016-02-29 07:23:30.649511,2016-03-10 05:40:04.848942
3801,854,766,2021-03-31 05:19:58.098892,2021-04-05 20:46:06.085736
3802,293,229,2021-11-16 11:31:15.222430,2021-11-24 05:25:58.071149
3803,733,29,2020-05-13 04:43:56.202529,2020-05-22 10:02:59.913157
3804,18,988,2023-06-28 11:52:38.610963,2023-07-08 23:50:17.932937
3805,820,265,2015-09-20 23:58:20.215194,2015-09-24 22:51:30.618475
3806,623,573,2023-05-09 13:03:02.484448,2023-05-17 05:57:57.776568
3807,260,597,2022-07-03 09:53:17.474688,2022-07-15 23:42:53.034937
3808,124,975,2018-05-29 01:18:24.379107,2018-06-01 10:54:36.519469
3809,296,366,2015-08-27 06:58:42.574094,2015-09-04 01:38:38.192016
3810,508,120,2022-01-29 02:47:31.552424,2022-02-12 10:20:42.041713
3811,288,621,2019-06-13 12:39:37.260615,2019-06-14 15:58:39.869027
3812,474,86,2022-06-30 03:24:09.549230,2022-07-09 09:47:23.606339
3813,976,894,2020-02-28 09:13:31.053651,2020-03-09 08:41:15.112457
3814,634,693,2022-07-04 18:09:06.117402,2022-07-12 05:04:05.248334
3815,215,490,2015-08-15 09:34:26.144224,2015-08-24 09:30:40.262483
3816,333,6,2018-08-15 22:18:42.426041,2018-08-29 22:41:05.810070
3817,58,662,2023-02-25 20:30:00.419383,2023-03-08 12:51:15.274687
3818,854,174,2021-05-30 15:56:03.011627,2021-06-12 14:46:06.735896
3819,355,460,2021-01-10 23:04:51.948192,2021-01-14 16:43:54.574929
3820,390,463,2017-08-06 08:01:15.586159,2017-08-08 22:48:13.529386
3821,641,3,2017-06-16 09:20:27.557779,2017-06-27 12:29:12.664146
3822,248,769,2019-03-01 06:37:02.170139,2019-03-03 19:42:05.619258
3823,849,718,2019-12-12 08:48:05.056941,2019-12-22 23:49:57.454429
3824,367,532,2015-05-16 15:29:18.816087,2015-05-17 17:01:46.090620
3825,716,695,2023-03-20 08:17:16.151361,2023-04-01 22:08:21.169936
3826,801,214,2018-06-22 11:39:07.758337,2018-07-04 06:33:45.664488
3827,867,23,2022-03-01 12:40:19.544827,2022-03-07 20:47:29.831442
3828,530,760,2016-06-07 05:47:27.791987,2016-06-12 19:22:50.554241
3829,912,412,2020-09-21 00:33:16.405539,2020-09-24 03:13:10.947232
3830,486,227,2020-10-07 16:32:21.011091,2020-10-09 12:56:40.813940
3831,312,954,2017-10-25 21:51:59.932551,2017-10-31 00:51:33.512861
3832,259,583,2019-04-09 17:44:38.620732,2019-04-18 00:22:22.504792
3833,704,463,2022-03-05 17:57:59.931470,2022-03-07 22:10:19.695266
3834,681,68,2015-09-30 06:54:12.181841,2015-10-03 06:51:40.831114
3835,427,698,2016-11-22 22:57:37.846367,2016-11-29 04:56:08.796594
3836,554,331,2015-11-15 03:01:20.456171,2015-11-20 06:35:36.922696
3837,133,306,2017-08-24 01:42:33.756295,2017-09-07 14:24:50.461778
3838,882,155,2022-05-10 04:16:15.930082,2022-05-13 17:13:34.518273
3839,216,926,2020-06-20 23:59:55.815977,2020-06-29 04:50:02.976469
3840,600,4,2016-09-03 02:10:54.669559,2016-09-14 05:45:10.420589
3841,848,456,2020-01-09 06:43:44.677181,2020-01-18 14:13:14.313531
3842,488,705,2022-08-30 02:59:09.297320,2022-09-02 09:10:52.823083
3843,217,622,2018-04-02 13:58:37.155059,2018-04-06 17:22:36.271149
3844,912,587,2020-06-01 13:26:19.899959,2020-06-08 20:41:47.235241
3845,644,191,2017-08-08 12:54:58.379360,2017-08-20 18:28:41.267923
3846,686,289,2017-11-04 13:39:59.173966,2017-11-08 15:08:12.482758
3847,137,913,2018-05-13 13:54:05.636999,2018-05-21 06:35:16.066070
3848,700,226,2022-04-08 23:27:22.370100,2022-04-14 06:29:18.040290
3849,900,205,2019-09-15 14:37:36.157048,2019-09-23 13:42:47.302116
3850,92,553,2020-09-29 23:41:27.877766,2020-10-01 13:51:09.753435
3851,158,235,2018-08-24 08:15:45.266906,2018-09-04 23:42:11.807385
3852,559,632,2023-07-03 04:57:05.517688,2023-07-07 05:29:54.584872
3853,467,804,2020-07-29 17:40:04.791275,2020-08-06 21:14:40.011039
3854,258,413,2018-08-17 09:52:32.759272,2018-08-29 20:09:05.488885
3855,612,128,2022-07-20 16:02:23.988253,2022-07-31 07:36:23.610425
3856,74,797,2019-07-06 03:37:49.674553,2019-07-07 04:30:53.855026
3857,675,920,2019-10-02 21:12:07.878296,2019-10-15 00:18:19.519637
3858,83,274,2022-09-22 20:03:43.114045,2022-09-23 15:18:49.139088
3859,137,716,2015-12-04 03:03:03.636258,2015-12-09 15:34:42.308498
3860,887,980,2020-03-18 02:23:30.003598,2020-03-21 06:27:51.857481
3861,849,299,2018-02-01 09:22:03.417609,2018-02-05 20:05:50.318370
3862,63,701,2018-04-30 07:59:41.477830,2018-05-13 06:06:40.488125
3863,678,533,2020-02-08 18:56:46.431921,2020-02-17 12:45:29.777965
3864,407,128,2022-10-19 02:40:44.389892,2022-10-26 11:52:22.946865
3865,826,854,2017-03-24 22:37:38.586402,2017-03-27 17:00:17.005835
3866,914,621,2022-06-13 21:22:25.516283,2022-06-21 01:42:10.176015
3867,919,182,2023-09-29 12:08:44.932822,2023-10-12 14:12:24.389126
3868,949,454,2018-08-11 04:31:14.234514,2018-08-25 15:26:39.163640
3869,973,803,2021-07-09 06:28:56.530950,2021-07-15 12:59:54.116951
3870,839,577,2023-12-04 13:41:27.039972,2023-12-06 00:15:13.499915
3871,341,765,2022-05-19 13:16:47.459226,2022-05-31 00:18:50.668738
3872,199,100,2017-10-21 11:57:44.491356,2017-11-03 01:24:06.555168
3873,122,827,2015-12-02 08:59:32.864689,2015-12-11 11:34:24.754669
3874,712,327,2015-06-25 23:35:09.658404,2015-07-01 22:14:04.618088
3875,957,148,2020-08-16 17:25:35.198043,2020-08-21 13:04:05.727033
3876,342,89,2021-03-12 06:53:21.471618,2021-03-25 19:57:01.640167
3877,733,892,2016-03-07 15:41:22.402108,2016-03-21 09:28:43.656776
3878,921,995,2015-05-23 03:26:40.543613,2015-06-05 14:14:55.978434
3879,693,937,2016-02-15 02:39:20.051714,2016-02-17 04:47:42.782293
3880,697,459,2017-01-14 03:32:16.924843,2017-01-23 14:34:47.590917
3881,402,165,2019-12-22 13:36:35.512510,2019-12-31 00:57:46.999347
3882,994,585,2019-08-21 17:29:36.146756,2019-08-28 14:10:01.610449
3883,29,317,2017-03-17 06:54:08.605761,2017-03-27 07:16:25.238202
3884,30,442,2016-12-24 03:25:46.786431,2017-01-06 17:57:37.363135
3885,647,806,2023-03-17 12:35:24.300784,2023-03-18 03:25:29.179720
3886,952,415,2015-07-14 01:45:19.805411,2015-07-20 10:25:44.031657
3887,68,592,2023-01-04 05:26:29.090311,2023-01-10 08:39:57.853078
3888,404,385,2017-08-22 20:36:21.015085,2017-09-05 13:44:14.016564
3889,530,295,2019-10-13 00:06:45.286426,2019-10-21 14:50:18.501115
3890,910,136,2015-05-03 21:28:47.602760,2015-05-04 06:22:51.473485
3891,556,570,2022-11-30 01:37:25.820224,2022-12-08 21:09:01.608068
3892,498,597,2017-10-12 21:16:53.797968,2017-10-22 17:15:10.269381
3893,358,587,2022-01-03 11:44:37.491483,2022-01-17 14:24:02.035253
3894,664,996,2022-07-20 15:09:27.110628,2022-07-23 02:13:12.037519
3895,699,269,2017-04-24 00:00:31.210541,2017-05-04 21:21:08.983976
3896,217,98,2015-11-07 18:13:36.225840,2015-11-16 04:47:08.595921
3897,796,767,2019-08-07 08:29:18.503262,2019-08-15 08:27:05.499687
3898,120,77,2019-09-19 01:13:00.927680,2019-09-26 11:03:34.786577
3899,98,266,2016-11-16 21:27:08.141946,2016-11-22 19:26:05.300216
3900,748,158,2015-01-05 23:20:59.728166,2015-01-09 06:48:58.158478
3901,500,587,2020-05-07 10:40:21.850245,2020-05-20 12:29:57.327900
3902,562,610,2016-01-08 06:15:40.186669,2016-01-09 08:07:37.552752
3903,162,946,2018-08-17 09:45:29.688601,2018-08-18 15:59:24.553954
3904,555,138,2018-07-27 05:20:19.839143,2018-07-31 07:24:17.432208
3905,382,917,2015-06-28 21:10:05.591042,2015-07-04 16:59:44.559863
3906,375,38,2022-10-09 23:30:21.237388,2022-10-13 23:25:58.129429
3907,627,805,2023-02-18 00:37:57.405978,2023-02-25 16:45:42.519061
3908,133,890,2023-11-20 07:13:04.482985,2023-12-03 12:17:34.731588
3909,402,803,2022-11-19 04:00:58.728265,2022-11-26 23:16:53.517197
3910,825,309,2022-03-21 10:03:21.138746,2022-03-24 14:28:39.757859
3911,15,256,2023-09-12 03:13:35.938891,2023-09-22 11:44:51.939475
3912,325,435,2021-02-11 09:49:39.644262,2021-02-16 23:17:01.530680
3913,780,587,2021-10-22 11:48:58.120387,2021-10-27 01:56:09.322986
3914,157,856,2016-05-21 22:32:34.956455,2016-06-04 23:59:14.809410
3915,957,333,2019-06-20 06:43:48.875238,2019-06-28 06:33:55.851522
3916,931,475,2020-04-11 12:29:17.970273,2020-04-15 03:20:58.024392
3917,80,562,2020-04-12 08:41:50.422271,2020-04-26 05:05:03.759456
3918,380,858,2018-09-23 05:02:04.578164,2018-10-06 15:21:29.801305
3919,821,963,2019-05-22 14:18:52.142754,2019-06-01 22:37:54.023978
3920,460,287,2021-01-22 22:07:07.680571,2021-02-04 12:00:27.361302
3921,624,306,2018-11-12 05:57:09.106909,2018-11-17 00:55:46.822160
3922,884,354,2018-12-29 10:40:47.096885,2019-01-04 08:16:09.056180
3923,947,477,2023-10-04 12:18:13.002935,2023-10-16 15:49:09.203355
3924,318,512,2020-12-22 01:23:16.186976,2020-12-29 05:20:35.010434
3925,520,787,2023-07-25 20:02:23.227106,2023-08-07 06:15:25.770271
3926,165,786,2019-06-06 15:54:49.007514,2019-06-07 04:06:42.949672
3927,70,56,2016-10-21 17:27:36.232343,2016-10-31 14:09:26.278644
3928,104,868,2016-03-30 08:23:24.409419,2016-03-31 07:54:32.143136
3929,958,911,2017-02-08 12:52:15.087221,2017-02-10 00:24:03.991843
3930,380,261,2016-01-31 12:01:21.493610,2016-02-10 03:20:48.417884
3931,952,692,2021-02-20 10:23:45.268772,2021-03-05 18:38:20.241691
3932,670,807,2022-05-09 07:01:15.860422,2022-05-17 07:50:42.840094
3933,87,475,2015-06-30 06:59:06.391897,2015-07-06 08:19:43.730448
3934,125,61,2022-05-31 19:44:53.147449,2022-06-02 15:53:23.564695
3935,901,465,2015-07-15 14:54:59.124784,2015-07-26 22:30:01.880946
3936,242,802,2016-05-05 03:57:40.234421,2016-05-13 09:37:16.093916
3937,563,33,2019-09-13 17:09:28.285539,2019-09-14 19:55:50.278645
3938,645,546,2023-10-07 06:49:12.334933,2023-10-21 15:07:19.162522
3939,119,987,2023-10-11 09:57:18.740013,2023-10-21 00:38:41.116467
3940,316,663,2020-06-12 19:13:41.527696,2020-06-13 08:42:30.210876
3941,828,486,2018-12-29 07:24:06.415291,2018-12-30 16:15:26.862296
3942,105,849,2016-05-11 04:18:56.709969,2016-05-23 09:06:36.518119
3943,688,159,2022-11-18 06:49:38.335415,2022-11-24 03:23:05.525613
3944,443,36,2017-08-09 11:31:32.044291,2017-08-13 19:58:41.949010
3945,842,176,2019-06-26 13:57:23.405772,2019-07-08 15:57:16.242075
3946,22,208,2017-03-30 08:04:48.288433,2017-04-10 19:01:14.716767
3947,76,55,2018-07-26 17:59:19.666694,2018-08-04 11:04:48.300801
3948,60,717,2022-11-02 07:21:43.705643,2022-11-04 05:47:48.111044
3949,525,807,2018-05-12 04:27:34.586577,2018-05-26 06:11:56.445816
3950,940,904,2023-01-18 21:44:27.490688,2023-01-31 00:58:38.371132
3951,866,793,2016-04-25 17:25:32.004465,2016-05-09 14:33:40.447521
3952,300,636,2023-08-07 00:49:17.380461,2023-08-19 23:11:37.506988
3953,817,278,2020-03-11 15:07:13.391271,2020-03-25 22:49:39.321489
3954,378,37,2016-12-30 22:30:59.586336,2017-01-09 05:03:11.773568
3955,451,231,2020-04-24 17:46:35.509099,2020-04-26 14:44:14.376953
3956,45,250,2022-06-14 03:44:51.141647,2022-06-20 04:40:09.380555
3957,95,723,2018-11-07 22:40:22.900564,2018-11-17 12:47:45.456499
3958,28,209,2023-12-28 10:57:38.606015,2024-01-06 04:16:39.749507
3959,905,641,2019-11-08 11:58:47.414872,2019-11-22 04:21:05.155604
3960,858,533,2019-11-27 11:57:13.382735,2019-12-02 19:37:58.663620
3961,284,413,2015-02-28 18:47:54.891271,2015-03-06 19:07:37.533679
3962,643,303,2015-05-15 19:50:42.035592,2015-05-27 03:45:29.289560
3963,913,583,2022-12-15 17:33:04.062716,2022-12-22 21:10:02.949850
3964,373,86,2023-05-26 01:21:29.472427,2023-06-01 04:52:40.244976
3965,873,344,2021-10-08 04:01:43.380940,2021-10-11 05:45:35.217869
3966,443,31,2018-10-29 01:12:56.076657,2018-11-04 01:16:10.572919
3967,183,68,2015-05-06 13:10:56.220283,2015-05-13 03:03:51.071958
3968,51,272,2019-11-16 01:17:56.330496,2019-11-25 15:05:28.601035
3969,930,126,2018-03-26 12:11:19.417177,2018-03-29 07:38:53.479888
3970,882,919,2023-10-13 10:10:04.950086,2023-10-20 18:22:46.281685
3971,135,772,2020-06-08 20:04:50.654443,2020-06-17 06:44:40.452675
3972,441,738,2019-07-13 11:37:30.790501,2019-07-27 18:21:21.230353
3973,813,118,2015-03-18 09:24:41.441240,2015-03-20 05:30:33.983080
3974,877,30,2015-10-02 11:16:10.301599,2015-10-05 03:59:35.831312
3975,469,920,2022-09-17 02:23:56.789611,2022-09-27 17:49:29.596541
3976,500,300,2022-01-11 05:25:07.873877,2022-01-20 22:36:23.729960
3977,881,614,2022-04-16 16:08:53.263421,2022-04-25 04:03:06.229721
3978,686,731,2022-09-30 08:49:12.426610,2022-10-04 12:25:04.042117
3979,746,813,2015-04-10 16:04:22.555009,2015-04-12 02:44:48.498466
3980,361,766,2018-05-27 03:01:44.994505,2018-06-08 13:10:51.157572
3981,888,457,2021-05-21 19:54:38.026605,2021-05-26 02:42:41.965155
3982,865,56,2017-10-17 12:22:41.523784,2017-10-30 09:24:35.590764
3983,745,291,2019-12-22 11:55:17.431809,2020-01-02 14:35:17.992161
3984,724,98,2017-11-18 23:30:33.386305,2017-11-28 01:51:23.021131
3985,861,823,2020-09-19 14:09:13.772276,2020-09-21 03:42:45.760521
3986,1,693,2018-07-23 18:36:54.098939,2018-07-25 12:57:43.042049
3987,86,868,2017-08-05 05:29:56.681748,2017-08-10 18:05:26.327714
3988,446,704,2016-09-28 21:50:09.622028,2016-10-03 00:17:55.038467
3989,494,994,2022-06-04 18:54:08.966884,2022-06-08 16:31:21.619657
3990,176,736,2017-10-11 04:50:07.293815,2017-10-18 10:53:03.421868
3991,340,919,2019-06-10 02:42:52.600610,2019-06-17 08:34:03.237758
3992,775,780,2021-10-17 12:31:57.619347,2021-10-30 15:16:05.022849
3993,871,822,2016-09-29 08:41:46.146756,2016-10-03 13:18:28.027140
3994,956,259,2018-05-22 09:21:19.747594,2018-05-27 05:45:35.205133
3995,809,12,2021-11-09 18:36:25.588376,2021-11-23 05:16:22.702446
3996,56,50,2017-10-21 04:27:09.007842,2017-11-03 12:16:52.421461
3997,587,264,2023-11-07 23:19:25.024356,2023-11-10 16:50:21.417952
3998,652,95,2023-03-19 09:55:59.283443,2023-03-23 05:47:25.956995
3999,94,18,2019-07-21 05:35:57.508848,2019-07-23 07:47:26.471244
4000,614,324,2021-05-05 17:39:35.456306,2021-05-08 03:47:57.346615
4001,742,110,2018-12-23 12:50:21.010114,2019-01-02 08:24:32.384390
4002,332,519,2017-03-24 21:48:48.893100,2017-04-03 05:04:17.793953
4003,664,122,2021-06-20 11:24:46.728687,2021-06-27 06:01:05.551267
4004,843,406,2019-09-27 10:20:59.936717,2019-10-06 07:58:10.215234
4005,38,22,2018-11-18 10:26:00.414522,2018-11-23 02:21:04.268528
4006,725,954,2015-08-24 08:28:38.111636,2015-08-30 21:10:28.496775
4007,522,178,2023-12-15 10:39:56.913927,2023-12-24 19:10:35.416526
4008,684,994,2017-06-13 16:25:40.700660,2017-06-17 17:00:02.381083
4009,164,839,2015-01-13 14:38:38.699634,2015-01-21 04:01:57.118897
4010,578,412,2020-03-02 05:44:45.461196,2020-03-07 15:17:52.355380
4011,115,682,2019-04-28 14:30:43.855058,2019-05-03 08:35:39.119517
4012,632,958,2023-12-23 18:46:40.567680,2023-12-31 21:26:43.501110
4013,561,805,2023-05-25 17:53:48.678355,2023-06-05 03:21:14.910292
4014,908,75,2015-05-13 22:29:09.251830,2015-05-25 14:11:53.793249
4015,609,442,2016-09-14 01:27:54.483285,2016-09-22 14:03:06.137941
4016,731,270,2023-06-10 00:21:55.679478,2023-06-21 11:24:35.436385
4017,91,679,2020-05-04 13:52:08.041274,2020-05-06 02:15:27.952766
4018,19,907,2019-12-10 15:41:48.086381,2019-12-11 20:38:58.469139
4019,610,114,2016-07-13 21:37:38.896283,2016-07-26 13:20:35.714831
4020,204,258,2021-03-25 22:04:16.477861,2021-04-06 10:08:27.789601
4021,353,747,2019-06-24 16:19:12.002703,2019-06-28 06:54:16.504776
4022,61,170,2020-10-15 18:48:19.099968,2020-10-16 09:34:10.065552
4023,528,590,2022-02-06 15:48:32.592436,2022-02-08 14:16:51.173188
4024,743,940,2017-06-08 00:04:30.620335,2017-06-17 11:07:46.897865
4025,75,633,2019-10-13 08:26:03.189783,2019-10-20 00:12:38.728780
4026,932,540,2018-11-24 06:19:13.139073,2018-11-29 07:02:57.032397
4027,320,418,2023-01-09 11:57:09.761782,2023-01-11 09:29:14.400813
4028,295,707,2018-07-15 22:03:24.152712,2018-07-18 09:57:48.437655
4029,978,91,2016-06-26 18:22:32.404891,2016-07-01 08:32:06.287000
4030,78,529,2017-02-22 01:09:32.400571,2017-03-08 19:14:08.857614
4031,450,808,2023-03-07 21:34:47.934733,2023-03-21 13:14:13.686763
4032,928,736,2022-03-01 15:42:18.667917,2022-03-10 02:32:09.972257
4033,463,707,2021-06-18 07:10:57.736543,2021-06-27 11:54:15.926214
4034,971,377,2020-12-06 19:36:53.707126,2020-12-13 20:47:43.057301
4035,615,324,2023-06-30 19:00:44.132304,2023-07-01 16:52:17.884549
4036,600,490,2019-08-09 18:01:15.834534,2019-08-16 01:58:42.991440
4037,124,47,2016-05-03 12:45:08.271097,2016-05-05 10:39:38.414462
4038,614,214,2016-10-17 09:50:47.567619,2016-10-24 00:12:54.695737
4039,976,287,2018-04-30 03:52:25.395199,2018-05-14 06:09:14.806473
4040,840,233,2016-02-09 04:25:33.972972,2016-02-15 21:47:09.222368
4041,804,41,2023-10-05 13:26:35.549547,2023-10-12 23:34:18.247503
4042,82,919,2022-11-06 12:08:12.416232,2022-11-17 20:42:30.918633
4043,843,14,2017-11-15 01:58:56.672635,2017-11-22 17:25:09.225164
4044,123,553,2020-12-04 14:00:36.891420,2020-12-13 09:14:22.682277
4045,823,625,2018-03-28 16:49:52.505862,2018-04-10 02:26:43.379558
4046,232,374,2017-01-01 15:58:40.067390,2017-01-03 05:25:47.391555
4047,905,371,2015-05-29 03:05:23.856405,2015-06-03 17:30:54.389586
4048,995,841,2023-12-18 22:01:30.195025,2023-12-26 01:01:59.800892
4049,556,414,2017-06-06 20:17:06.701880,2017-06-19 15:56:18.809871
4050,718,68,2019-08-26 01:16:50.454961,2019-09-02 18:49:49.684115
4051,33,699,2023-07-19 20:04:28.476321,2023-07-30 13:58:27.765678
4052,234,513,2022-07-14 15:51:59.737206,2022-07-18 21:26:48.119743
4053,930,793,2016-11-13 00:56:41.815921,2016-11-22 07:38:21.615175
4054,620,125,2021-05-14 10:52:02.789380,2021-05-28 17:29:58.853294
4055,949,382,2015-02-06 14:47:01.469504,2015-02-18 16:03:35.143587
4056,426,57,2016-06-09 05:25:10.201764,2016-06-19 23:20:02.503250
4057,351,73,2018-03-31 01:18:47.433475,2018-04-03 22:18:07.704903
4058,922,10,2021-05-25 07:30:00.354131,2021-05-30 21:43:53.522673
4059,422,571,2017-02-07 10:01:51.812331,2017-02-11 23:55:46.547484
4060,740,241,2017-08-07 17:05:29.567895,2017-08-10 10:33:05.407279
4061,645,850,2022-09-12 19:03:18.274714,2022-09-15 01:51:56.661540
4062,527,969,2017-02-16 00:58:43.510624,2017-02-25 01:15:21.181577
4063,526,845,2016-01-06 10:27:03.004167,2016-01-17 07:55:00.121917
4064,856,163,2021-08-03 22:02:30.462467,2021-08-12 14:26:15.011233
